# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Thu May 13 21:36:08 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0084736 -0.25000 9.69897 1.1636154652 2.5017068386    1.162  0.667  3.7277  3.699    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.86e-13      0.00 7.359e-01 2.558e-01 1.471e-03 4.010e-04 3.655e-03 -1.000 8.278e-03 3.102 4.320 4.005 3.254 2.797 2.411 1.888 1.462 1.408
0.0084736 -0.25000 9.69897 1.1651530266 2.5019335747    1.163  0.676  3.7208  3.663    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -6.2e-13      0.00 7.340e-01 2.577e-01 1.478e-03 4.028e-04 3.672e-03 -1.000 8.323e-03 3.079 4.393 4.030 3.253 2.781 2.383 1.839 1.393 1.336
0.0084736 -0.25000 9.69897 1.1670798063 2.5022168159    1.165  0.708  3.7148  3.608    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.05e-13      0.00 7.317e-01 2.600e-01 1.484e-03 4.044e-04 3.686e-03 -1.000 8.352e-03 3.000 4.403 3.995 3.197 2.710 2.302 1.738 1.275 1.216
0.0084736 -0.25000 9.69897 1.1672890186 2.5022475719    1.165  0.712  3.7142  3.601    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.17e-13      0.00 7.314e-01 2.602e-01 1.485e-03 4.045e-04 3.688e-03 -1.000 8.370e-03 2.990 4.401 3.989 3.189 2.701 2.291 1.726 1.261 1.202
0.0084736 -0.25000 9.69897 1.1675592661 2.5022871494    1.165  0.718  3.7136  3.593    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.38e-13      0.00 7.311e-01 2.606e-01 1.485e-03 4.048e-04 3.690e-03 -1.000 8.376e-03 2.975 4.394 3.978 3.175 2.686 2.275 1.708 1.241 1.182
0.0084736 -0.25000 9.69897 1.1691871881 2.5025253296    1.167  0.760  3.7106  3.540    3  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -8.54e-13      0.00 7.287e-01 2.629e-01 1.481e-03 4.080e-04 3.698e-03 -1.000 8.392e-03 2.871 4.331 3.896 3.082 2.586 2.170 1.593 1.117 1.057
0.0084736 -0.25000 9.69897 1.1707158089 2.5027484894    1.169  0.804  3.7082  3.487    3  0.000  0.524     0.00     0.00     0.00     0.00     0.00 -1    -1e-12      0.00 7.260e-01 2.656e-01 1.455e-03 4.284e-04 3.705e-03 -1.000 8.411e-03 2.760 4.254 3.803 2.981 2.480 2.060 1.474 0.992 0.931
0.0084736 -0.25000 9.69897 1.1724054813 2.5029940605    1.170  0.858  3.7060  3.424    3  0.000  0.499     0.00     0.00     0.00     0.00     0.00 -1 -1.21e-12      0.00 7.226e-01 2.690e-01 1.387e-03 5.002e-04 3.711e-03 -1.000 8.449e-03 2.625 4.154 3.687 2.855 2.349 1.924 1.331 0.842 0.781
0.0084736 -0.25000 9.69897 1.1737897396 2.5031948090    1.172  0.906  3.7042  3.369    3  0.000  0.474     0.00     0.00     0.00     0.00     0.00 -1 -1.44e-12      0.00 7.195e-01 2.720e-01 1.319e-03 5.829e-04 3.716e-03 -1.000 8.467e-03 2.504 4.059 3.580 2.741 2.230 1.802 1.203 0.709 0.647
0.0084736 -0.25000 9.69897 1.1748535633 2.5033488274    1.173  0.947  3.7028  3.323    3  0.000  0.458     0.00     0.00     0.00     0.00     0.00 -1 -1.66e-12      0.00 7.172e-01 2.743e-01 1.276e-03 6.374e-04 3.718e-03 -1.000 8.499e-03 2.402 3.978 3.490 2.645 2.131 1.701 1.096 0.599 0.536
0.0084736 -0.25000 9.69897 1.1760957241 2.5035278797    1.174  0.998  3.7011  3.266    3  0.000  0.443     0.00     0.00     0.00     0.00     0.00 -1 -1.99e-12      0.00 7.145e-01 2.770e-01 1.235e-03 6.891e-04 3.721e-03 -1.000 8.514e-03 2.275 3.876 3.376 2.524 2.007 1.573 0.963 0.461 0.398
0.0084736 -0.25000 9.69897 1.1772285700 2.5036911964    1.175  1.049  3.6992  3.208    3  0.000  0.433     0.00     0.00     0.00     0.00     0.00 -1 -2.38e-12      0.00 7.124e-01 2.790e-01 1.208e-03 7.224e-04 3.723e-03 -1.000 8.509e-03 2.149 3.777 3.264 2.405 1.884 1.446 0.830 0.322 0.259
0.0084736 -0.25000 9.69897 1.1782954931 2.5038444996    1.176  1.101  3.6973  3.149    3  0.000  0.426     0.00     0.00     0.00     0.00     0.00 -1 -2.88e-12      0.00 7.108e-01 2.807e-01 1.190e-03 7.463e-04 3.724e-03 -1.000 8.509e-03 2.017 3.678 3.150 2.282 1.756 1.315 0.692 0.178 0.114
0.0084736 -0.25000 9.69897 1.1792086363 2.5039753914    1.177  1.151  3.6954  3.092    3  0.000  0.421     0.00     0.00     0.00     0.00     0.00 -1 -3.43e-12      0.00 7.096e-01 2.819e-01 1.177e-03 7.616e-04 3.725e-03 -1.000 8.484e-03 1.894 3.588 3.044 2.167 1.637 1.192 0.562 0.042 -0.023
0.0084736 -0.25000 9.69897 1.1800236702 2.5040919781    1.178  1.199  3.6935  3.036    3  0.000  0.419     0.00     0.00     0.00     0.00     0.00 -1 -4.09e-12      0.00 7.088e-01 2.826e-01 1.170e-03 7.711e-04 3.726e-03 -1.000 8.512e-03 1.772 3.502 2.941 2.054 1.519 1.070 0.433 -0.093 -0.158
0.0084736 -0.25000 9.69897 1.1807639599 2.5041978359    1.178  1.247  3.6914  2.980    3  0.000  0.417     0.00     0.00     0.00     0.00     0.00 -1 -4.87e-12      0.00 7.083e-01 2.832e-01 1.165e-03 7.779e-04 3.726e-03 -1.000 8.515e-03 1.652 3.418 2.840 1.943 1.403 0.950 0.305 -0.227 -0.293
0.0084736 -0.25000 9.69897 1.1814534664 2.5042963028    1.179  1.297  3.6892  2.922    3  0.000  0.416     0.00     0.00     0.00     0.00     0.00 -1 -5.82e-12      0.00 7.080e-01 2.835e-01 1.161e-03 7.819e-04 3.726e-03 -1.000 8.514e-03 1.528 3.335 2.737 1.830 1.284 0.827 0.174 -0.364 -0.431
0.0084736 -0.25000 9.69897 1.1820645332 2.5043833256    1.180  1.345  3.6870  2.865    3  0.000  0.415     0.00     0.00     0.00     0.00     0.00 -1 -6.94e-12      0.00 7.078e-01 2.837e-01 1.160e-03 7.841e-04 3.727e-03 -1.000 8.515e-03 1.408 3.254 2.637 1.720 1.168 0.707 0.046 -0.499 -0.567
0.0084736 -0.25000 9.69897 1.1826184988 2.5044622421    1.180  1.393  3.6847  2.808    3  0.000  0.415     0.00     0.00     0.00     0.00     0.00 -1 -8.27e-12      0.00 7.077e-01 2.838e-01 1.159e-03 7.852e-04 3.727e-03 -1.000 8.515e-03 1.287 3.175 2.539 1.611 1.054 0.587 -0.082 -0.634 -0.703
0.0084736 -0.25000 9.69897 1.1831078529 2.5045318604    1.180  1.439  3.6824  2.752    3  0.000  0.415     0.00     0.00     0.00     0.00     0.00 -1  -9.8e-12      0.00 7.077e-01 2.838e-01 1.158e-03 7.856e-04 3.727e-03 -1.000 8.516e-03 1.172 3.100 2.444 1.507 0.943 0.472 -0.205 -0.763 -0.834
0.0084736 -0.25000 9.69897 1.1835454702 2.5045940876    1.181  1.484  3.6801  2.699    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-11      0.00 7.077e-01 2.838e-01 1.158e-03 7.858e-04 3.727e-03 -1.000 8.516e-03 1.060 3.028 2.354 1.406 0.837 0.361 -0.324 -0.889 -0.961
0.0084736 -0.25000 9.69897 1.1839613914 2.5046532154    1.181  1.530  3.6777  2.643    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-11      0.00 7.077e-01 2.838e-01 1.158e-03 7.860e-04 3.727e-03 -1.000 8.516e-03 0.945 2.959 2.263 1.305 0.729 0.248 -0.446 -1.019 -1.092
0.0084736 -0.25000 9.69897 1.1843385696 2.5047066212    1.181  1.575  3.6753  2.589    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1 -1.61e-11      0.00 7.077e-01 2.838e-01 1.158e-03 7.862e-04 3.727e-03 -1.000 8.515e-03 0.833 2.893 2.175 1.206 0.623 0.138 -0.565 -1.147 -1.221
0.0084736 -0.25000 9.69897 1.1846934557 2.5047569275    1.182  1.620  3.6728  2.534    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1  -1.9e-11      0.00 7.077e-01 2.838e-01 1.158e-03 7.864e-04 3.727e-03 -1.000 8.515e-03 0.721 2.827 2.087 1.107 0.518 0.027 -0.685 -1.274 -1.349
0.0084736 -0.25000 9.69897 1.1848175526 2.5047745705    1.182  1.636  3.6719  2.514    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1 -2.02e-11      0.00 7.077e-01 2.838e-01 1.158e-03 7.864e-04 3.727e-03 -1.000 8.515e-03 0.680 2.804 2.056 1.072 0.480 -0.013 -0.728 -1.320 -1.396
0.0084736 -0.25000 9.69897 1.1849670410 2.5047957897    1.182  1.654  3.6709  2.492    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1 -2.16e-11      0.00 7.077e-01 2.838e-01 1.158e-03 7.865e-04 3.727e-03 -1.000 8.516e-03 0.635 2.780 2.021 1.032 0.437 -0.058 -0.777 -1.372 -1.449
0.0084736 -0.25000 9.69897 1.1853059530 2.5048437119    1.182  1.693  3.6687  2.444    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1  -2.5e-11      0.00 7.077e-01 2.838e-01 1.158e-03 7.866e-04 3.727e-03 -1.000 8.515e-03 0.538 2.739 1.951 0.948 0.346 -0.154 -0.881 -1.483 -1.560
0.0084736 -0.25000 9.69897 1.1857389212 2.5049049854    1.182  1.728  3.6667  2.402    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1 -2.85e-11      0.00 7.077e-01 2.838e-01 1.157e-03 7.868e-04 3.727e-03 -1.000 8.516e-03 0.450 2.701 1.887 0.872 0.264 -0.240 -0.975 -1.583 -1.661
0.0084736 -0.25000 9.69897 1.1859179735 2.5049304962    1.183  1.713  3.6678  2.421    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1 -2.71e-11      0.00 7.077e-01 2.837e-01 1.157e-03 7.868e-04 3.727e-03 -1.000 8.515e-03 0.488 2.711 1.912 0.903 0.299 -0.203 -0.934 -1.538 -1.615
0.0084736 -0.25000 9.69897 1.1861507893 2.5049633980    1.183  1.675  3.6704  2.469    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1 -2.37e-11      0.00 7.077e-01 2.837e-01 1.157e-03 7.869e-04 3.727e-03 -1.000 8.515e-03 0.582 2.742 1.975 0.982 0.386 -0.110 -0.831 -1.428 -1.504
0.0084736 -0.25000 9.69897 1.1862493753 2.5049772263    1.183  1.655  3.6717  2.495    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1 -2.19e-11      0.00 7.077e-01 2.837e-01 1.157e-03 7.870e-04 3.727e-03 -1.000 8.515e-03 0.632 2.760 2.010 1.024 0.433 -0.061 -0.777 -1.369 -1.445
0.0084736 -0.25000 9.69897 1.1863956451 2.5049979687    1.183  1.678  3.6704  2.466    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1 -2.36e-11      0.00 7.077e-01 2.837e-01 1.157e-03 7.870e-04 3.727e-03 -1.000 8.515e-03 0.574 2.735 1.968 0.974 0.378 -0.118 -0.839 -1.435 -1.512
0.0084736 -0.25000 9.69897 1.1866910458 2.5050396919    1.183  1.723  3.6678  2.411    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1 -2.77e-11      0.00 7.078e-01 2.837e-01 1.157e-03 7.871e-04 3.727e-03 -1.000 8.515e-03 0.464 2.690 1.889 0.879 0.275 -0.227 -0.958 -1.562 -1.640
0.0084736 -0.25000 9.69897 1.1869812012 2.5050806999    1.183  1.768  3.6650  2.355    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1 -3.28e-11      0.00 7.078e-01 2.837e-01 1.157e-03 7.872e-04 3.727e-03 -1.000 8.515e-03 0.350 2.646 1.809 0.783 0.169 -0.339 -1.080 -1.692 -1.771
0.0084736 -0.25000 9.69897 1.1872454882 2.5051178932    1.183  1.812  3.6623  2.300    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1 -3.86e-11      0.00 7.078e-01 2.837e-01 1.157e-03 7.873e-04 3.727e-03 -1.000 8.515e-03 0.240 2.606 1.733 0.690 0.067 -0.447 -1.199 -1.819 -1.900
0.0084736 -0.25000 9.69897 1.1874915361 2.5051524639    1.183  1.856  3.6596  2.246    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1 -4.55e-11      0.00 7.078e-01 2.837e-01 1.157e-03 7.874e-04 3.727e-03 -1.000 8.515e-03 0.130 2.567 1.657 0.597 -0.035 -0.555 -1.317 -1.946 -2.028
0.0084736 -0.25000 9.69897 1.1877210140 2.5051848888    1.184  1.900  3.6568  2.190    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1 -5.37e-11      0.00 7.078e-01 2.837e-01 1.157e-03 7.875e-04 3.727e-03 -1.000 8.515e-03 0.020 2.532 1.583 0.506 -0.136 -0.663 -1.436 -2.073 -2.157
0.0084736 -0.25000 9.69897 1.1879283190 2.5052142143    1.184  1.943  3.6540  2.136    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1  -6.3e-11      0.00 7.078e-01 2.837e-01 1.157e-03 7.876e-04 3.727e-03 -1.000 8.515e-03 -0.087 2.500 1.513 0.418 -0.234 -0.767 -1.550 -2.197 -2.282
0.0084736 -0.25000 9.69897 1.1881252527 2.5052418709    1.184  1.986  3.6512  2.081    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1 -7.42e-11      0.00 7.078e-01 2.837e-01 1.156e-03 7.877e-04 3.727e-03 -1.000 8.515e-03 -0.196 2.468 1.441 0.329 -0.334 -0.874 -1.668 -2.323 -2.410
0.0084736 -0.25000 9.69897 1.1883004904 2.5052664280    1.184  2.029  3.6484  2.028    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1  -8.7e-11      0.00 7.078e-01 2.837e-01 1.156e-03 7.877e-04 3.727e-03 -1.000 8.515e-03 -0.302 2.441 1.374 0.244 -0.429 -0.976 -1.781 -2.446 -2.534
0.0084736 -0.25000 9.69897 1.1884648800 2.5052897930    1.183  2.071  3.6455  1.974    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-10      0.00 7.078e-01 2.837e-01 1.156e-03 7.878e-04 3.727e-03 -1.000 8.515e-03 -0.409 2.414 1.310 0.159 -0.525 -1.078 -1.895 -2.567 -2.658
0.0084736 -0.25000 9.69897 1.1886141300 2.5053107738    1.183  2.113  3.6426  1.920    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-10      0.00 7.078e-01 2.837e-01 1.156e-03 7.878e-04 3.727e-03 -1.000 8.515e-03 -0.513 2.383 1.250 0.073 -0.619 -1.178 -2.007 -2.683 -2.778
0.0084736 -0.25000 9.69897 1.1887531281 2.5053303242    1.183  2.155  3.6397  1.866    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1  -1.4e-10      0.00 7.078e-01 2.837e-01 1.156e-03 7.879e-04 3.727e-03 -1.000 8.516e-03 -0.619 2.353 1.190 -0.012 -0.712 -1.278 -2.119 -2.800 -2.899
0.0084736 -0.25000 9.69897 1.1888822317 2.5053484440    1.183  2.198  3.6367  1.812    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1 -1.65e-10      0.00 7.078e-01 2.837e-01 1.156e-03 7.879e-04 3.727e-03 -1.000 8.516e-03 -0.724 2.324 1.131 -0.096 -0.804 -1.377 -2.231 -2.917 -3.020
0.0084736 -0.25000 9.69897 1.1889997721 2.5053648949    1.183  2.239  3.6338  1.759    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1 -1.93e-10      0.00 7.078e-01 2.837e-01 1.156e-03 7.880e-04 3.727e-03 -1.000 8.515e-03 -0.827 2.294 1.073 -0.178 -0.894 -1.474 -2.341 -3.031 -3.139
0.0084736 -0.25000 9.69897 1.1891101599 2.5053803921    1.183  2.281  3.6308  1.706    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1 -2.26e-10      0.00 7.078e-01 2.837e-01 1.156e-03 7.880e-04 3.727e-03 -1.000 8.515e-03 -0.932 2.265 1.015 -0.261 -0.985 -1.571 -2.451 -3.147 -3.259
0.0084736 -0.25000 9.69897 1.1892095804 2.5053944588    1.182  2.321  3.6279  1.653    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1 -2.63e-10      0.00 7.078e-01 2.837e-01 1.156e-03 7.881e-04 3.727e-03 -1.000 8.515e-03 -1.033 2.235 0.958 -0.340 -1.071 -1.665 -2.558 -3.259 -3.376
0.0084736 -0.25000 9.69897 1.1893023252 2.5054073334    1.182  2.362  3.6250  1.601    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1 -3.08e-10      0.00 7.078e-01 2.837e-01 1.156e-03 7.881e-04 3.727e-03 -1.000 8.515e-03 -1.135 2.204 0.903 -0.418 -1.156 -1.758 -2.665 -3.371 -3.494
0.0084736 -0.25000 9.69897 1.1893895864 2.5054197311    1.182  2.403  3.6219  1.547    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1  -3.6e-10      0.00 7.078e-01 2.837e-01 1.156e-03 7.881e-04 3.727e-03 -1.000 8.516e-03 -1.238 2.175 0.846 -0.497 -1.242 -1.852 -2.774 -3.485 -3.614
0.0084736 -0.25000 9.69897 1.1894685030 2.5054306984    1.181  2.443  3.6189  1.495    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1  -4.2e-10      0.00 7.078e-01 2.837e-01 1.156e-03 7.882e-04 3.727e-03 -1.000 8.515e-03 -1.338 2.148 0.792 -0.573 -1.325 -1.944 -2.880 -3.597 -3.731
0.0084736 -0.25000 9.69897 1.1895430088 2.5054411888    1.181  2.484  3.6158  1.441    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1 -4.91e-10      0.00 7.078e-01 2.837e-01 1.156e-03 7.882e-04 3.727e-03 -1.000 8.516e-03 -1.441 2.151 0.743 -0.642 -1.408 -2.038 -2.989 -3.715 -3.854
0.0084736 -0.25000 9.69897 1.1896097660 2.5054507256    1.181  2.523  3.6128  1.390    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1 -5.71e-10      0.00 7.078e-01 2.837e-01 1.156e-03 7.882e-04 3.727e-03 -1.000 8.515e-03 -1.539 2.154 0.696 -0.709 -1.487 -2.129 -3.094 -3.829 -3.971
0.0084736 -0.25000 9.69897 1.1896734238 2.5054595470    1.180  2.564  3.6098  1.337    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1 -6.66e-10      0.00 7.078e-01 2.837e-01 1.156e-03 7.882e-04 3.727e-03 -1.000 8.515e-03 -1.639 2.160 0.649 -0.777 -1.568 -2.222 -3.201 -3.945 -4.092
0.0084736 -0.25000 9.69897 1.1897321939 2.5054678917    1.180  2.603  3.6066  1.285    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1 -7.76e-10      0.00 7.078e-01 2.837e-01 1.156e-03 7.883e-04 3.727e-03 -1.000 8.515e-03 -1.738 2.167 0.607 -0.840 -1.644 -2.312 -3.306 -4.060 -4.211
0.0084736 -0.25000 9.69897 1.1897854805 2.5054752827    1.179  2.642  3.6036  1.234    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1    -9e-10      0.00 7.078e-01 2.837e-01 1.156e-03 7.883e-04 3.727e-03 -1.000 8.515e-03 -1.834 2.174 0.566 -0.901 -1.719 -2.400 -3.409 -4.172 -4.327
0.0084736 -0.25000 9.69897 1.1898359060 2.5054824352    1.178  2.681  3.6005  1.183    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-09      0.00 7.078e-01 2.837e-01 1.156e-03 7.883e-04 3.728e-03 -1.000 8.515e-03 -1.931 2.185 0.526 -0.961 -1.793 -2.488 -3.512 -4.284 -4.444
0.0084736 -0.25000 9.69897 1.1898833513 2.5054891109    1.178  2.719  3.5974  1.131    3  0.000  0.413     0.00     0.00     0.00     0.00     0.00 -1 -1.22e-09      0.00 7.078e-01 2.837e-01 1.156e-03 7.883e-04 3.728e-03 -1.000 8.515e-03 -2.029 2.192 0.488 -1.018 -1.864 -2.576 -3.616 -4.397 -4.562
0.0084736 -0.25000 9.69897 1.1899257898 2.5054950714    1.177  2.756  3.5944  1.082    3  0.000  0.413     0.00     0.00     0.00     0.00     0.00 -1  -1.4e-09      0.00 7.078e-01 2.837e-01 1.156e-03 7.883e-04 3.728e-03 -1.000 8.516e-03 -2.121 2.199 0.453 -1.071 -1.931 -2.660 -3.714 -4.505 -4.674
0.0084736 -0.25000 9.69897 1.1899672747 2.5055007935    1.176  2.795  3.5911  1.030    3  0.000  0.413     0.00     0.00     0.00     0.00     0.00 -1 -1.63e-09      0.00 7.078e-01 2.837e-01 1.156e-03 7.883e-04 3.728e-03 -1.000 8.515e-03 -2.217 2.212 0.420 -1.123 -1.999 -2.746 -3.817 -4.617 -4.791
0.0084736 -0.25000 9.69897 1.1900048256 2.5055060387    1.175  2.832  3.5880  0.980    3  0.000  0.413     0.00     0.00     0.00     0.00     0.00 -1 -1.88e-09      0.00 7.078e-01 2.837e-01 1.156e-03 7.884e-04 3.728e-03 -1.000 8.515e-03 -2.309 2.224 0.391 -1.170 -2.060 -2.828 -3.916 -4.725 -4.904
0.0084736 -0.25000 9.69897 1.1900479794 2.5055119991    1.174  2.877  3.5842  0.919    3  0.000  0.413     0.00     0.00     0.00     0.00     0.00 -1 -2.25e-09      0.00 7.078e-01 2.837e-01 1.156e-03 7.884e-04 3.728e-03 -1.000 8.515e-03 -2.422 2.243 0.361 -1.221 -2.132 -2.928 -4.037 -4.857 -5.042
0.0084736 -0.25000 9.69897 1.1900806427 2.5055167675    1.173  2.914  3.5810  0.870    3  0.000  0.413     0.00     0.00     0.00     0.00     0.00 -1  -2.6e-09      0.00 7.078e-01 2.837e-01 1.156e-03 7.884e-04 3.728e-03 -1.000 8.515e-03 -2.514 2.260 0.338 -1.263 -2.190 -3.009 -4.136 -4.964 -5.154
0.0084736 -0.25000 9.69897 1.1901117563 2.5055210590    1.171  2.950  3.5776  0.819    3  0.000  0.413     0.00     0.00     0.00     0.00     0.00 -1    -3e-09      0.00 7.078e-01 2.837e-01 1.156e-03 7.884e-04 3.728e-03 -1.000 8.516e-03 -2.606 2.275 0.324 -1.292 -2.238 -3.089 -4.236 -5.073 -5.269
0.0084736 -0.25000 9.69897 1.1901460886 2.5055258274    1.170  2.993  3.5735  0.759    3  0.000  0.413     0.00     0.00     0.00     0.00     0.00 -1 -3.56e-09      0.00 7.078e-01 2.837e-01 1.156e-03 7.884e-04 3.728e-03 -1.000 8.515e-03 -2.713 2.292 0.311 -1.321 -2.290 -3.181 -4.353 -5.201 -5.403
0.0084736 -0.25000 9.69897 1.1901781559 2.5055303574    1.168  3.036  3.5695  0.700    3  0.000  0.413     0.00     0.00     0.00     0.00     0.00 -1 -4.23e-09      0.00 7.078e-01 2.837e-01 1.156e-03 7.884e-04 3.728e-03 -1.000 8.515e-03 -2.820 2.309 0.299 -1.348 -2.341 -3.272 -4.469 -5.327 -5.536
0.0084736 -0.25000 9.69897 1.1902080774 2.5055346489    1.166  3.078  3.5655  0.640    3  0.000  0.413     0.00     0.00     0.00     0.00     0.00 -1 -5.01e-09      0.00 7.078e-01 2.837e-01 1.156e-03 7.884e-04 3.728e-03 -1.000 8.515e-03 -2.926 2.318 0.297 -1.357 -2.377 -3.360 -4.586 -5.453 -5.668
0.0084736 -0.25000 9.69897 1.1902358532 2.5055384636    1.164  3.120  3.5614  0.581    3  0.000  0.413     0.00     0.00     0.00     0.00     0.00 -1 -5.94e-09      0.00 7.078e-01 2.837e-01 1.156e-03 7.884e-04 3.728e-03 -1.000 8.515e-03 -3.030 2.331 0.300 -1.363 -2.411 -3.446 -4.701 -5.578 -5.799
0.0084736 -0.25000 9.69897 1.1902613640 2.5055420399    1.162  3.161  3.5572  0.523    3  0.000  0.413     0.00     0.00     0.00     0.00     0.00 -1 -7.01e-09      0.00 7.078e-01 2.837e-01 1.156e-03 7.885e-04 3.728e-03 -1.000 8.515e-03 -3.132 2.341 0.315 -1.350 -2.430 -3.525 -4.813 -5.700 -5.928
0.0084736 -0.25000 9.69897 1.1902852058 2.5055453777    1.159  3.201  3.5530  0.465    3  0.000  0.413     0.00     0.00     0.00     0.00     0.00 -1 -8.27e-09      0.00 7.078e-01 2.837e-01 1.156e-03 7.885e-04 3.728e-03 -1.000 8.515e-03 -3.233 2.353 0.341 -1.324 -2.440 -3.601 -4.926 -5.821 -6.056
0.0084736 -0.25000 9.69897 1.1903076172 2.5055484772    1.156  3.241  3.5488  0.407    3  0.000  0.413     0.00     0.00     0.00     0.00     0.00 -1 -9.76e-09      0.00 7.078e-01 2.837e-01 1.156e-03 7.885e-04 3.728e-03 -1.000 8.515e-03 -3.332 2.366 0.377 -1.285 -2.442 -3.673 -5.039 -5.942 -6.184
0.0084736 -0.25000 9.69897 1.1903282404 2.5055513382    1.153  3.279  3.5445  0.351    3  0.000  0.413     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-08      0.00 7.078e-01 2.837e-01 1.156e-03 7.885e-04 3.728e-03 -1.000 8.515e-03 -3.429 2.376 0.430 -1.222 -2.427 -3.735 -5.148 -6.058 -6.308
0.0084736 -0.25000 9.69897 1.1903476715 2.5055541992    1.150  3.318  3.5403  0.294    3  0.000  0.413     0.00     0.00     0.00     0.00     0.00 -1 -1.35e-08      0.00 7.078e-01 2.837e-01 1.156e-03 7.885e-04 3.728e-03 -1.000 8.515e-03 -3.524 2.387 0.487 -1.155 -2.409 -3.796 -5.256 -6.174 -6.431
0.0084736 -0.25000 9.69897 1.1903660297 2.5055568218    1.146  3.355  3.5360  0.238    3  0.000  0.413     0.00     0.00     0.00     0.00     0.00 -1 -1.58e-08      0.00 7.078e-01 2.837e-01 1.156e-03 7.885e-04 3.728e-03 -1.000 8.515e-03 -3.617 2.395 0.559 -1.064 -2.376 -3.842 -5.364 -6.287 -6.552
